date_of_sale,address,postal_code,county,price,vat_exclusive,description_of_property,property_size_description,is_big,log_price,is_full_market_price,year,month,quarter
18/08/2014,"5 berryfields, ferns, co. wexford",NA,Wexford,1250,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.0969100130080562,Yes,18,8,3
29/10/2014,"16 REUBEN SQ, DOLPHINS BARN, CIRCULAR RD SOUTH DUBLIN 8",Dublin 8,Dublin,1820,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2600713879850747,Yes,29,10,4
11/08/2015,"29 MARKET CLOSE, MARKET YARD, SLIGO",NA,Sligo,680,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.832508912706236,Yes,11,8,3
24/02/2016,"212 MARITANA GATE, CANADA ST, WATERFORD",NA,Waterford,518.1818,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.714482155275863,Yes,24,2,1
26/03/2014,"KILPATRICK, DUNDRUM, TIPPERARY",NA,Tipperary,520,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.716003343634799,Yes,26,3,1
28/06/2016,"85 CROMWELLSFORT DRIVE, MULGANNON, CO WEXFORD",NA,Wexford,1600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.204119982655925,Yes,28,6,2
13/07/2018,"30 the Meadows, Moyglare Hall, Maynooth",NA,Kildare,3964.7572999999998,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,3.598216607417358,Yes,13,7,3
11/09/2015,"55 THE GROVE, CLONARD, WEXFORD",NA,Wexford,870,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9395192526186187,Yes,11,9,3
17/10/2012,"20 Queen Street, Clonmel",NA,Tipperary,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,17,10,4
23/06/2015,"26 COIS GHRUDA, KILBANE, CASTLETROY",NA,Limerick,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,23,6,2
29/05/2018,"35 DECIES AVE LISMORE LAWN, LISMORE LAWN, WATERFORD",NA,Waterford,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,29,5,2
21/10/2013,"57A Thormanby Road, Howth",NA,Dublin,4800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.681241237375587,Yes,21,10,4
25/11/2016,"21 CHAPEL FARM GROVE, LUSK, DUBLIN",NA,Dublin,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,No,25,11,4
29/09/2016,"6 Phelan Park, Royal Canal Park, Rattoath Road",Dublin 15,Dublin,2950,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.469822015978163,Yes,29,9,3
03/02/2017,"23 ARD NA GAOITHE, ENNIS, CLARE",NA,Clare,1220,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0863598306747484,Yes,3,2,1
27/01/2015,"TERHILLION, TERMON, LETTERKENNY",NA,Donegal,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,27,1,1
28/02/2017,"16 EMERSON AVE, SALTHILL, GALWAY",NA,Galway,2850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.45484486000851,Yes,28,2,1
26/10/2012,"29 Creevaghbui, creevaghbeg, ballymahon",NA,Longford,484.58,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2.6853654855982656,Yes,26,10,4
19/06/2014,"SMUTTANAGH, MANULLA, CASTLEBAR",NA,Mayo,620,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.792391689498254,Yes,19,6,2
21/07/2016,"4 RIVER VISTA, STATION RD, OUGHTERARD",NA,Galway,1000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3,Yes,21,7,3
20/08/2015,"Ray, Milford, Co. Donegal",NA,Donegal,800,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,2.9030899869919438,Yes,20,8,3
30/06/2014,"41 SEAFORT GARDENS, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,5000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6989700043360187,Yes,30,6,2
13/04/2016,"119 SYCAMORE DRIVE, EDENDERRY, CO OFFALY",NA,Offaly,1110,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0453229787866576,Yes,13,4,2
08/01/2018,"6 TOWNS PARK, SLI NA MBHANN, BALLINASLOE",NA,Galway,445.55,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.648896448003931,Yes,8,1,1
18/01/2012,"19 Beverton Drive, Donabate, Co. Dublin",NA,Dublin,2600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4149733479708178,Yes,18,1,1
16/11/2015,"3 CHAPELTON, HOLLYSTOWN, DUBLIN",Dublin 15,Dublin,3000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4771212547196626,Yes,16,11,4
19/06/2017,"THE HERMITAGE, BALLYROEBUCK, BUNCLODY",NA,Wexford,1080,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.03342375548695,Yes,19,6,2
16/05/2016,"RENARD RD RENARD, CAHERCIVEEN, KERRY",NA,Kerry,2450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3891660843645326,Yes,16,5,2
08/06/2018,"BEAU FORT, CURRAGRAIGUE, BLENNERVILLE",NA,Kerry,6385,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.805160901599434,Yes,8,6,2
02/08/2011,"913 St. Patrick's Park, Celbridge, Co. Kildare",NA,Kildare,1100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.041392685158225,Yes,2,8,3
31/05/2013,"Glascairn House, Ratoath",NA,Meath,2750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.439332693830263,Yes,31,5,2
29/07/2014,"57 ARBOUR HILL, DUBLIN 7, DUBLIN",Dublin 7,Dublin,1600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.204119982655925,Yes,29,7,3
06/02/2017,"4 FARMLEA MANOR, ABBEYLANDS, FERRYBANK",NA,Kilkenny,1300,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.113943352306837,No,6,2,1
09/03/2018,"39 THE VILLAGE, MOORHALL LODGE, HALE ST",NA,Louth,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,9,3,1
30/04/2015,"17 LUDFORD PARK, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,4800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.681241237375587,Yes,30,4,2
04/11/2016,"1 GLENVIEW, LOWER DARGLE ROAD, BRAY",NA,Wicklow,3780,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.577491799837225,Yes,4,11,4
25/06/2013,"14 Broomhall Crescent, Rathnew",NA,Wicklow,100,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,2,No,25,6,2
03/04/2017,"TINRYLAN, MCARDLES CROSS, CARLOW",NA,Carlow,1150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.060697840353612,Yes,3,4,2
09/06/2016,"CLOGHAUNBEG, KILCLOGHER, CO CLARE",NA,Clare,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,9,6,2
22/11/2013,"SHANAKILL, RING, DUNGARVAN",NA,Waterford,2000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3010299956639813,Yes,22,11,4
02/10/2015,"113 GRACEDIEU RD, WATERFORD, WATERFORD",NA,Waterford,690,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.838849090737255,Yes,2,10,4
18/05/2012,"NEWSTONE, DRUMCONRATH",NA,Meath,700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.845098040014257,Yes,18,5,2
30/06/2017,"APARTMENT 1, 6 LOWER FITZWILLIAM STREET, DUBLIN 2",NA,Dublin,5128.85,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7100199977351065,Yes,30,6,2
05/12/2014,"85 KENNELSFORT RD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,2820,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.450249108319361,Yes,5,12,4
20/12/2013,"9 Seafield Court, Malahide",NA,Dublin,3400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.531478917042255,Yes,20,12,4
31/08/2016,"7 MARINEGATE, BELMONT, COBH",NA,Cork,4486.956,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6519518107742384,Yes,31,8,3
27/02/2018,"COTTAGE RD, BREAFFY, CASTLEBAR",NA,Mayo,5550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.7442929831226763,Yes,27,2,1
04/12/2017,"6 THE CRESCENT, HIGHLANDS, RATHMULLAN RD",NA,Meath,2850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.45484486000851,Yes,4,12,4
03/11/2016,"KILMEEDY, LIMERICK",NA,Limerick,470,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6720978579357175,Yes,3,11,4
27/09/2018,"33 THE ELMS, GLENCAR, LETTERKENNY",NA,Donegal,1400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.146128035678238,Yes,27,9,3
20/08/2015,"HOLLON HOUSE, CASTLEWARDEN, STRAFFAN",NA,Kildare,7600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.8808135922807914,Yes,20,8,3
31/03/2017,"9 SARSFIELD STREET, NENAGH, CO. TIPPERARY",NA,Tipperary,410,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6127838567197355,Yes,31,3,1
11/06/2012,"84 Avondale Road, Killiney",NA,Dublin,4500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6532125137753435,Yes,11,6,2
18/08/2010,"12  Ossory Road, North Strand",NA,Dublin,2100,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.322219294733919,Yes,18,8,3
06/07/2012,"2 The View, Lios Ard, Ballyhooly",NA,Cork,1850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2671717284030137,Yes,6,7,3
04/10/2017,"WHEELAGOWER, ROSSARD, ENNISCORTHY",NA,Wexford,2620,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4183012913197452,Yes,4,10,4
10/12/2012,"56 Whitethorn, Athgarvan",NA,Kildare,2541.8502,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4051499525002957,Yes,10,12,4
11/09/2017,"23 MARKET STREET, DUNDALK, CO LOUTH",NA,Louth,850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.929418925714293,Yes,11,9,3
30/08/2018,"28 THE LAWN, WOODBROOK GLEN, BRAY",NA,Dublin,3550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.550228353055094,Yes,30,8,3
26/12/2012,"48 Great William O'Brien Street, Blackpool, Cork",NA,Cork,522.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7180862947830917,No,26,12,4
20/08/2018,"PORTO SANTO, DOONEEN, LETTERFRACK",NA,Galway,1600,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.204119982655925,Yes,20,8,3
16/09/2015,"APT 11 GRANARY COURT, MALLOW, CORK",NA,Cork,500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6989700043360187,Yes,16,9,3
05/12/2017,"19 Stratton Close, Adamstown Square, Adamstown",NA,Dublin,2466.9603,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.39216216058432,Yes,5,12,4
30/03/2010,"Apartment No. 6, Strandfield Manor, Spawell Road",NA,Wexford,1227.27,Yes,New Dwelling house /Apartment,lt_38_square_meters,Not Big,3.08894011823686,Yes,30,3,1
29/06/2017,"GREAGHRAHAN, BALLYCONNELL, CAVAN",NA,Cavan,1250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0969100130080562,Yes,29,6,2
02/12/2014,"NO. 377, SOUTH CIRCULAR ROAD, DUBLIN 8",NA,Dublin,1347.5,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1295287738587763,Yes,2,12,4
30/08/2012,"9 Aspen Road, Kinsealy",NA,Dublin,1450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.161368002234975,Yes,30,8,3
21/10/2011,"6 Brookwood Heights, Artane, Dublin 5",NA,Dublin,2384,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.377306251068199,Yes,21,10,4
09/07/2015,"8 FLORAVILLE, SARSFIELD RD, INCHICORE DUBLIN 10",Dublin 10,Dublin,1580,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1986570869544226,Yes,9,7,3
10/12/2014,"17 kildalkey wood, kildalkey",NA,Meath,1450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.161368002234975,No,10,12,4
08/08/2018,"HAVEN HILL, SUMMERCOVE, KINSALE",NA,Cork,13000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.113943352306837,Yes,8,8,3
03/10/2014,"Apt 23 The Barley Store, Baker's Yard, Portland Street North",Dublin 1,Dublin,1291.15,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.110976699577079,Yes,3,10,4
26/02/2015,"RICHMOND COTTAGE, ROCK RD, BLACKROCK",NA,Louth,4250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6283889300503116,Yes,26,2,1
20/03/2015,"42 BALLYRAINE HALLS, LETTERKENNY, DONEGAL",NA,Donegal,564.12,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7513714972358776,Yes,20,3,1
15/08/2014,"CARROW KEEL, BALLISODARE, SLIGO",NA,Sligo,2250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3521825181113627,Yes,15,8,3
08/08/2014,"68 WESTBURY EST, SARSFIELD RD, WILTON",NA,Cork,1470,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.167317334748176,Yes,8,8,3
23/12/2015,"An Carraig, The Ramparts, Kinsale",NA,Cork,6350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.8027737252919755,Yes,23,12,4
10/10/2012,"31 Offaly Road, Grangegorman",Dublin 7,Dublin,1470,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.167317334748176,Yes,10,10,4
04/02/2016,"108 HILLSIDE, DALKEY, DUBLIN",NA,Dublin,6200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.792391689498254,Yes,4,2,1
25/06/2015,"9 RAILWAY ROAD, CAVAN",NA,Cavan,570,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.7558748556724915,Yes,25,6,2
11/12/2015,"15 BRIDGEWATER COURT, LOWER FAIRHILL ROAD, GALWAY CITY",NA,Galway,1170,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0681858617461617,Yes,11,12,4
13/06/2014,"17 COIS RIASC, BANTRY, CORK",NA,Cork,1305,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1156105116742996,Yes,13,6,2
19/06/2015,"78 CLEVEDON LOWER, CARRIGALINE, CO CORK",NA,Cork,1980,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.296665190261531,Yes,19,6,2
13/01/2010,"Corhollan, Smithboro",NA,Monaghan,2150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3324384599156054,Yes,13,1,1
25/07/2018,"19 LIFFEY COURT, LIFFEY VALLEY, LUCAN",Dublin 22,Dublin,3058.5608,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4855171180991635,Yes,25,7,3
24/02/2017,"CUILMORE, FOXFORD, MAYO",NA,Mayo,1200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0791812460476247,Yes,24,2,1
09/08/2017,"SAN CATHRINE, CROSS ST, LOUGHREA",NA,Galway,2150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3324384599156054,Yes,9,8,3
21/05/2018,"APT 10, TEMPLE LAWNS, WOOD DUBLIN 9",Dublin 9,Dublin,3250,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5118833609788744,Yes,21,5,2
29/06/2018,"6 The Close, City West Village, Citywest",Dublin 24,Dublin,3061.6738,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4859589177774817,Yes,29,6,2
24/03/2015,"35 MERTON HALL, MOUNT ST ANNES, MILLTOWN DUBLIN 6",Dublin 6,Dublin,4700,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6720978579357175,Yes,24,3,1
23/05/2017,"28 GATEWAY VIEW, BALLYMUN ROAD, DUBLIN 9",Dublin 11,Dublin,1245,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.095169351431755,Yes,23,5,2
21/12/2012,"Apartment 8, 78 Reuban Street, Herberton  Rialto",Dublin 8,Dublin,59.63,No,New Dwelling house /Apartment,ge_125_square_meters,Not Big,1.7754648093457392,Yes,21,12,4
21/11/2014,"11 BEATTY GROVE, CELBRIDGE, KILDARE",NA,Kildare,2650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.423245873936808,Yes,21,11,4
23/04/2018,"MAIN STREET, RATHCOOLE, COUNTY DUBLIN",NA,Dublin,2400,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.380211241711606,Yes,23,4,2
10/10/2014,"14 CLEARWATER, COURTMACSHERRY, CORK",NA,Cork,1450,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.161368002234975,Yes,10,10,4
18/10/2013,"10 FAIRYHILL, BRAY",NA,Wicklow,2430,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.385606273598312,Yes,18,10,4
12/12/2014,"8 LUTTRELLSTOWN GLADE, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,3850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5854607295085006,Yes,12,12,4
01/06/2017,"7 MANOR RD, PALMERSTOWN, DUBLIN 20",Dublin 20,Dublin,3850,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5854607295085006,Yes,1,6,2
18/05/2018,"3 WINDSOR PLACE, LANESVILLE, MONKSTOWN",NA,Dublin,3865,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5871494982543437,Yes,18,5,2
22/06/2018,"34 BANBA STREET, CLONAKILTY, COUNTY CORK",NA,Cork,1540,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.187520720836463,Yes,22,6,2
22/11/2012,"Lisnalanive, Anglesboro, Kilmallock",NA,Limerick,411,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6138418218760693,Yes,22,11,4
13/09/2018,"5 Gibbet Hill, Gracedieu, Waterford",NA,Waterford,1758.55,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.245154720913064,Yes,13,9,3
23/03/2017,"36 HOLYWELL GLEN, FELTRIM HALL, SWORDS",NA,Dublin,2325,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3664229572259727,Yes,23,3,1
26/05/2016,"146 SUNDAYS WELL AVE, SUNDAYS WELL, CORK",NA,Cork,1650,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.2174839442139063,Yes,26,5,2
26/11/2014,"40 MELVILLE VIEW, CITYSIDE, FINGLAS",NA,Dublin,1375,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1383026981662816,Yes,26,11,4
30/03/2015,"10 BRABAZON BAY, BETTYSTOWN, MEATH",NA,Meath,1550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1903316981702914,Yes,30,3,1
16/02/2010,"11 Moylaragh Close, Balbriggan",NA,Dublin,1490,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.173186268412274,Yes,16,2,1
27/04/2018,"APT 25, AUGUSTINE COURT, AUGUSTINE ST",NA,Dublin,2550,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.406540180433955,Yes,27,4,2
16/12/2013,"50 ROSSE COURT HEIGHTS, BALGADDY RD, LUCAN",NA,Dublin,722.5333999999999,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.858857927692149,Yes,16,12,4
27/09/2013,"Unit 5, Knockanally Golf Village, Knockanally",NA,Kildare,750,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,2.8750612633917,Yes,27,9,3
29/08/2012,"3 Briot Walk, Templars Hall",NA,Waterford,910,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.9590413923210934,Yes,29,8,3
08/02/2013,"LISSAMONA, CAPE CLEAR ISLAND",NA,Cork,1500,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1760912590556813,Yes,8,2,1
13/05/2011,"Castle, Cloghans, Ballina",NA,Mayo,495.41,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.694964768703163,No,13,5,2
27/06/2014,"7 GARAFIN, ROSMUC, GALWAY",NA,Galway,1870,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.271841606536499,Yes,27,6,2
30/05/2018,"apt 39 eustace court, cualanor, upper glenageary rd",NA,Dublin,4096.91,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.61245642357416,Yes,30,5,2
09/03/2018,"AISLING, CURRAMORE, KILTOOM",NA,Roscommon,3990,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6009728956867484,Yes,9,3,1
15/07/2011,"Glenreigh, Holycross, Thurles",NA,Tipperary,460,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.6627578316815743,Yes,15,7,3
17/04/2013,"49  St. Annes Square, Portmarnock",NA,Dublin,2130,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3283796034387376,Yes,17,4,2
09/10/2017,"PLANT'S HOUSE, BLACKSTOOPS, ENNISCORTHY",NA,Wexford,4000,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6020599913279625,Yes,9,10,4
24/09/2015,"6 CARLISLE ST, SOUTH CIRCULAR RD, PORTOBELLO DUBLIN 8",Dublin 8,Dublin,10750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.031408464251625,Yes,24,9,3
12/01/2018,"APT 200 BLOCK H, TRAMYARD, INCHICORE DUBLIN 8",Dublin 8,Dublin,2725,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4353665066126613,Yes,12,1,1
01/08/2015,"4 ST PATRICKS TERRACE, GRANARD, LONGFORD",NA,Longford,320,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.505149978319906,Yes,1,8,3
30/08/2013,"28 NEWCASTLE BOULEVARD, NEWCASTLE",NA,Dublin,837,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,2.92272545799326,Yes,30,8,3
17/08/2016,"8 HUNTERS GROVE, CASTLEGRANGE, WATERFORD",NA,Waterford,1520,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1818435879447726,Yes,17,8,3
04/10/2018,"APT.1 AND 16 THE GRAINSTORE, BAGENALSTOWN, CARLOW",NA,Carlow,1078.25,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0327194668179893,Yes,4,10,4
08/06/2017,"3 castleway, Kinsealy Lane, Malahide",NA,Dublin,6740.088000000001,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.8286655668120138,Yes,8,6,2
02/03/2012,"75  MAYESTON CRESCENT, MAYESTON HALL, ST MARGARETS ROAD",NA,Dublin,1340.75,Yes,New Dwelling house /Apartment,ge_125_square_meters,Not Big,3.1273478056351056,Yes,2,3,1
06/12/2017,"APT 19 BLOCK B, THE SPIRES, 50A BANDON RD",NA,Cork,394.23080000000004,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,2.5957505513171086,No,6,12,4
13/01/2017,"BALLYBAR RD, QUINAGH, CARLOW",NA,Carlow,1030,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.012837224705172,Yes,13,1,1
16/03/2015,"24 KILTIPPER AVE, AYLESBURY, TALLAGHT DUBLIN 24",Dublin 24,Dublin,2800,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.4471580313422194,Yes,16,3,1
30/08/2018,"16 SHEAS COURT, MANOR ST, DUBLIN 7",Dublin 7,Dublin,4200,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.6232492903979003,Yes,30,8,3
10/10/2011,"7 The Paddocks, Mount Juliet, Thomastown",NA,Cork,1120,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.0492180226701815,No,10,10,4
07/12/2015,"86 OROURKE PARK, SALLYNOGGIN, DUBLIN",NA,Dublin,3350,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.525044807036845,Yes,7,12,4
25/07/2017,"1A HAZELWOOD APTS, NORTHWOOD, SANTRY",NA,Dublin,64150,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,4.8071966607109475,Yes,25,7,3
07/10/2014,"4 All Saints Road, Raheny",Dublin 5,Dublin,3000,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.4771212547196626,Yes,7,10,4
10/07/2018,"3 Larch Close, Bloomfield, Annacotty",NA,Limerick,2401.3,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.380446420867364,Yes,10,7,3
07/04/2017,"RAILWAY VIEW, GOWLANE, FARRANFORE",NA,Kerry,2750,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.439332693830263,Yes,7,4,2
07/03/2011,"Glen Cottage, Threemilewater, Wicklow Town",NA,Wicklow,1560,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.1931245983544616,Yes,7,3,1
21/12/2010,"27 ashe road, shantalla, galway",NA,Galway,2205,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.3434085938038574,Yes,21,12,4
06/09/2016,"4 CARRAROE AVE, THE DONAGHIES, DUBLIN 3",Dublin 13,Dublin,3430,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.5352941200427703,Yes,6,9,3
08/01/2010,"19 Westbrook Court, Midleton",NA,Cork,2120,No,Second-Hand Dwelling house /Apartment,(Missing),Not Big,3.326335860928751,Yes,8,1,1
23/05/2012,"2 The Lawns, Moyglare Hall, Maynooth",NA,Kildare,1982.3788,Yes,New Dwelling house /Apartment,ge_38_lt_125_square_meters,Not Big,3.297186644614995,Yes,23,5,2
